,id,framework,complexity,program,ete,fw,diff
44,44,javaswing,rects,bitblt_fw_True,85284,69333,15951
45,45,javaswing,rects,bitblt_fw_True,77332,69333,7999
46,46,javaswing,rects,bitblt_fw_True,82140,69333,12807
47,47,javaswing,rects,bitblt_fw_True,58396,69333,-10937
48,48,javaswing,rects,bitblt_fw_True,87804,69333,18471
49,49,javaswing,rects,bitblt_fw_True,93680,69333,24347
50,50,javaswing,rects,bitblt_fw_True,137504,69333,68171
51,51,javaswing,rects,bitblt_fw_True,83164,69333,13831
52,52,javaswing,rects,bitblt_fw_True,225288,69333,155955
53,53,javaswing,rects,bitblt_fw_True,84472,69333,15139
54,54,javaswing,rects,bitblt_fw_True,92184,69333,22851
55,55,javaswing,rects,bitblt_fw_True,68992,69333,-341
56,56,javaswing,rects,bitblt_fw_True,75868,69333,6535
57,57,javaswing,rects,bitblt_fw_True,84912,69333,15579
58,58,javaswing,rects,bitblt_fw_True,92516,73368,19148
59,59,javaswing,rects,bitblt_fw_True,90168,73368,16800
60,60,javaswing,rects,bitblt_fw_True,109820,73368,36452
61,61,javaswing,rects,bitblt_fw_True,251812,73368,178444
62,62,javaswing,rects,bitblt_fw_True,84896,73368,11528
63,63,javaswing,rects,bitblt_fw_True,81884,73368,8516
64,64,javaswing,rects,bitblt_fw_True,80468,73368,7100
65,65,javaswing,rects,bitblt_fw_True,105076,73368,31708
66,66,javaswing,rects,bitblt_fw_True,87600,68336,19264
67,67,javaswing,rects,bitblt_fw_True,293668,255853,37815
68,68,javaswing,rects,bitblt_fw_True,54464,255853,-201389
69,69,javaswing,rects,bitblt_fw_True,91228,255853,-164625
70,70,javaswing,rects,bitblt_fw_True,93924,255853,-161929
71,71,javaswing,rects,bitblt_fw_True,82676,255853,-173177
72,72,javaswing,rects,bitblt_fw_True,84032,255853,-171821
73,73,javaswing,rects,bitblt_fw_True,77112,60838,16274
74,74,javaswing,rects,bitblt_fw_True,275964,60838,215126
75,75,javaswing,rects,bitblt_fw_True,91784,60838,30946
76,76,javaswing,rects,bitblt_fw_True,110096,60838,49258
77,77,javaswing,rects,bitblt_fw_True,90048,60838,29210
78,78,javaswing,rects,bitblt_fw_True,87712,81341,6371
79,79,javaswing,rects,bitblt_fw_True,55568,81341,-25773
80,80,javaswing,rects,bitblt_fw_True,74032,81341,-7309
81,81,javaswing,rects,bitblt_fw_True,75524,81341,-5817
82,82,javaswing,rects,bitblt_fw_True,78668,69331,9337
83,83,javaswing,rects,bitblt_fw_True,85468,69331,16137
84,84,javaswing,rects,bitblt_fw_True,83440,69331,14109
85,85,javaswing,rects,bitblt_fw_True,63508,69331,-5823
86,86,javaswing,rects,bitblt_fw_True,106404,69331,37073
87,87,javaswing,rects,bitblt_fw_True,97548,69331,28217
88,88,javaswing,rects,bitblt_fw_True,160468,69331,91137
89,89,javaswing,rects,bitblt_fw_True,205320,69331,135989
90,90,javaswing,rects,bitblt_fw_True,91640,69331,22309
91,91,javaswing,rects,bitblt_fw_True,65344,69331,-3987
92,92,javaswing,rects,bitblt_fw_True,57464,69331,-11867
93,93,javaswing,rects,bitblt_fw_True,50768,67360,-16592
94,94,javaswing,rects,bitblt_fw_True,91392,67360,24032
95,95,javaswing,rects,bitblt_fw_True,80216,67360,12856
96,96,javaswing,rects,bitblt_fw_True,103780,85304,18476
97,97,javaswing,rects,bitblt_fw_True,93972,85304,8668
98,98,javaswing,rects,bitblt_fw_True,212912,85304,127608
99,99,javaswing,rects,bitblt_fw_True,274852,85304,189548
